train_id,route_id,source,destination,distance_km,date,departure_time,departure_hour,day_of_week,month,is_weekend,is_holiday,num_coaches,coach_class,platform_number,passenger_count,seat_capacity,occupancy_pct,delay_minutes,on_time
15014,HYD-MUM,Hyderabad,Mumbai,711,2024-01-27,11:45,11,Saturday,1,1,0,21,SL,3,3825,1260,303.6,11,0
15017,HYD-MUM,Hyderabad,Mumbai,711,2024-01-27,21:45,21,Saturday,1,1,0,14,SL,1,3032,840,361.0,31,0
15020,MUM-DEL,Mumbai,Delhi,1384,2024-01-28,05:00,5,Sunday,1,1,0,12,3AC,8,1841,720,255.7,8,0
15021,MUM-DEL,Mumbai,Delhi,1384,2024-01-28,12:45,12,Sunday,1,1,0,12,3AC,4,5604,720,778.3,5,0
15024,MUM-DEL,Mumbai,Delhi,1384,2024-01-28,17:30,17,Sunday,1,1,0,17,GEN,2,7686,1020,753.5,24,0
15028,MUM-DEL,Mumbai,Delhi,1384,2024-01-28,19:45,19,Sunday,1,1,0,19,3AC,5,8491,1140,744.8,25,0
15031,MUM-DEL,Mumbai,Delhi,1384,2024-01-28,20:00,20,Sunday,1,1,0,15,SL,1,6204,900,689.3,32,0
15035,DEL-CHE,Delhi,Chennai,2180,2024-01-28,06:15,6,Sunday,1,1,0,15,2AC,5,1960,900,217.8,16,0
15037,DEL-CHE,Delhi,Chennai,2180,2024-01-28,09:30,9,Sunday,1,1,0,10,3AC,2,7007,600,1167.8,21,0
15040,DEL-CHE,Delhi,Chennai,2180,2024-01-28,12:15,12,Sunday,1,1,0,22,2AC,3,4653,1320,352.5,22,0
15043,DEL-CHE,Delhi,Chennai,2180,2024-01-28,15:30,15,Sunday,1,1,0,20,SL,5,4684,1200,390.3,26,0
15047,BLR-HYD,Bengaluru,Hyderabad,570,2024-01-28,09:00,9,Sunday,1,1,0,12,SL,6,6179,720,858.2,29,0
15049,BLR-HYD,Bengaluru,Hyderabad,570,2024-01-28,16:45,16,Sunday,1,1,0,15,GEN,3,5124,900,569.3,8,0
15054,BLR-HYD,Bengaluru,Hyderabad,570,2024-01-28,22:15,22,Sunday,1,1,0,18,3AC,4,2529,1080,234.2,30,0
15057,KOL-DEL,Kolkata,Delhi,1453,2024-01-28,07:00,7,Sunday,1,1,0,12,GEN,8,3879,720,538.8,16,0
15060,KOL-DEL,Kolkata,Delhi,1453,2024-01-28,18:30,18,Sunday,1,1,0,12,SL,6,8113,720,1126.8,10,0
15062,KOL-DEL,Kolkata,Delhi,1453,2024-01-28,19:00,19,Sunday,1,1,0,21,SL,4,6649,1260,527.7,9,0
15063,MUM-GOA,Mumbai,Goa,590,2024-01-28,07:00,7,Sunday,1,1,0,16,SL,2,2468,960,257.1,7,0
15064,MUM-GOA,Mumbai,Goa,590,2024-01-28,09:45,9,Sunday,1,1,0,22,3AC,4,5247,1320,397.5,8,0
15065,MUM-GOA,Mumbai,Goa,590,2024-01-28,11:00,11,Sunday,1,1,0,17,2AC,5,3241,1020,317.7,6,0
15066,MUM-GOA,Mumbai,Goa,590,2024-01-28,14:30,14,Sunday,1,1,0,20,1AC,2,2745,1200,228.8,30,0
15071,CHE-BLR,Chennai,Bengaluru,362,2024-01-28,05:00,5,Sunday,1,1,0,12,SL,5,1707,720,237.1,35,0
15076,CHE-BLR,Chennai,Bengaluru,362,2024-01-28,10:30,10,Sunday,1,1,0,15,2AC,4,6030,900,670.0,21,0
15078,CHE-BLR,Chennai,Bengaluru,362,2024-01-28,11:00,11,Sunday,1,1,0,11,SL,1,5471,660,828.9,21,0
15079,CHE-BLR,Chennai,Bengaluru,362,2024-01-28,16:15,16,Sunday,1,1,0,14,2AC,1,6399,840,761.8,28,0
15082,DEL-JAI,Delhi,Jaipur,303,2024-01-28,16:15,16,Sunday,1,1,0,17,SL,2,9794,1020,960.2,10,0
15083,DEL-JAI,Delhi,Jaipur,303,2024-01-28,20:45,20,Sunday,1,1,0,16,3AC,4,7086,960,738.1,18,0
15086,DEL-JAI,Delhi,Jaipur,303,2024-01-28,21:30,21,Sunday,1,1,0,11,3AC,3,6491,660,983.5,20,0
15090,DEL-JAI,Delhi,Jaipur,303,2024-01-28,22:30,22,Sunday,1,1,0,18,SL,2,3961,1080,366.8,15,0
15095,HYD-MUM,Hyderabad,Mumbai,711,2024-01-28,14:30,14,Sunday,1,1,0,20,GEN,8,2926,1200,243.8,12,0
15096,HYD-MUM,Hyderabad,Mumbai,711,2024-01-28,17:45,17,Sunday,1,1,0,14,GEN,7,5467,840,650.8,11,0
15100,HYD-MUM,Hyderabad,Mumbai,711,2024-01-28,19:45,19,Sunday,1,1,0,20,3AC,1,5225,1200,435.4,26,0
15102,MUM-DEL,Mumbai,Delhi,1384,2024-01-29,07:00,7,Monday,1,0,0,12,3AC,2,3691,720,512.6,28,0
15107,MUM-DEL,Mumbai,Delhi,1384,2024-01-29,17:00,17,Monday,1,0,0,15,GEN,6,7657,900,850.8,11,0
15111,MUM-DEL,Mumbai,Delhi,1384,2024-01-29,19:45,19,Monday,1,0,0,11,3AC,7,6611,660,1001.7,28,0
15115,DEL-CHE,Delhi,Chennai,2180,2024-01-29,12:45,12,Monday,1,0,0,17,SL,3,3248,1020,318.4,29,0
15117,DEL-CHE,Delhi,Chennai,2180,2024-01-29,13:00,13,Monday,1,0,0,11,3AC,8,3268,660,495.2,12,0
15118,DEL-CHE,Delhi,Chennai,2180,2024-01-29,15:00,15,Monday,1,0,0,11,SL,2,4057,660,614.7,20,0
15121,DEL-CHE,Delhi,Chennai,2180,2024-01-29,16:15,16,Monday,1,0,0,16,SL,6,4491,960,467.8,9,0
15125,DEL-CHE,Delhi,Chennai,2180,2024-01-29,17:00,17,Monday,1,0,0,22,2AC,8,5441,1320,412.2,30,0
15126,BLR-HYD,Bengaluru,Hyderabad,570,2024-01-29,13:30,13,Monday,1,0,0,18,3AC,1,2544,1080,235.6,35,0
15130,BLR-HYD,Bengaluru,Hyderabad,570,2024-01-29,14:45,14,Monday,1,0,0,11,3AC,6,2790,660,422.7,32,0
15133,BLR-HYD,Bengaluru,Hyderabad,570,2024-01-29,20:45,20,Monday,1,0,0,17,1AC,3,3213,1020,315.0,22,0
15137,BLR-HYD,Bengaluru,Hyderabad,570,2024-01-29,21:15,21,Monday,1,0,0,17,3AC,5,2605,1020,255.4,27,0
15140,KOL-DEL,Kolkata,Delhi,1453,2024-01-29,07:00,7,Monday,1,0,0,16,3AC,7,2504,960,260.8,24,0
15143,KOL-DEL,Kolkata,Delhi,1453,2024-01-29,08:30,8,Monday,1,0,0,15,2AC,1,5613,900,623.7,9,0
15146,KOL-DEL,Kolkata,Delhi,1453,2024-01-29,12:30,12,Monday,1,0,0,22,SL,1,3754,1320,284.4,29,0
15149,KOL-DEL,Kolkata,Delhi,1453,2024-01-29,13:45,13,Monday,1,0,0,11,3AC,6,2941,660,445.6,18,0
15152,KOL-DEL,Kolkata,Delhi,1453,2024-01-29,20:00,20,Monday,1,0,0,20,3AC,4,4785,1200,398.8,25,0
15155,KOL-DEL,Kolkata,Delhi,1453,2024-01-29,21:00,21,Monday,1,0,0,21,2AC,5,2913,1260,231.2,8,0
15159,MUM-GOA,Mumbai,Goa,590,2024-01-29,05:45,5,Monday,1,0,0,19,SL,7,679,1140,59.6,0,1
15164,MUM-GOA,Mumbai,Goa,590,2024-01-29,06:00,6,Monday,1,0,0,15,3AC,7,1231,900,136.8,15,0
15168,MUM-GOA,Mumbai,Goa,590,2024-01-29,12:00,12,Monday,1,0,0,22,3AC,4,2503,1320,189.6,15,0
15170,MUM-GOA,Mumbai,Goa,590,2024-01-29,15:30,15,Monday,1,0,0,12,SL,6,2870,720,398.6,18,0
15171,CHE-BLR,Chennai,Bengaluru,362,2024-01-29,05:45,5,Monday,1,0,0,22,3AC,2,1213,1320,91.9,14,0
15173,CHE-BLR,Chennai,Bengaluru,362,2024-01-29,07:30,7,Monday,1,0,0,14,2AC,8,3324,840,395.7,18,0
15176,CHE-BLR,Chennai,Bengaluru,362,2024-01-29,09:30,9,Monday,1,0,0,22,2AC,5,6639,1320,503.0,21,0
15180,CHE-BLR,Chennai,Bengaluru,362,2024-01-29,11:45,11,Monday,1,0,0,20,SL,4,3905,1200,325.4,18,0
15181,CHE-BLR,Chennai,Bengaluru,362,2024-01-29,14:30,14,Monday,1,0,0,19,SL,3,3661,1140,321.1,33,0
15186,CHE-BLR,Chennai,Bengaluru,362,2024-01-29,19:15,19,Monday,1,0,0,19,3AC,8,6249,1140,548.2,13,0
15190,DEL-JAI,Delhi,Jaipur,303,2024-01-29,06:15,6,Monday,1,0,0,12,SL,5,2307,720,320.4,32,0
15192,DEL-JAI,Delhi,Jaipur,303,2024-01-29,07:45,7,Monday,1,0,0,15,GEN,2,4561,900,506.8,25,0
15197,DEL-JAI,Delhi,Jaipur,303,2024-01-29,10:45,10,Monday,1,0,0,14,SL,3,7461,840,888.2,13,0
15198,DEL-JAI,Delhi,Jaipur,303,2024-01-29,11:15,11,Monday,1,0,0,16,3AC,3,5015,960,522.4,11,0
15203,DEL-JAI,Delhi,Jaipur,303,2024-01-29,12:15,12,Monday,1,0,0,22,SL,8,5199,1320,393.9,20,0
15205,DEL-JAI,Delhi,Jaipur,303,2024-01-29,21:45,21,Monday,1,0,0,16,SL,1,4740,960,493.8,11,0
15206,HYD-MUM,Hyderabad,Mumbai,711,2024-01-29,05:30,5,Monday,1,0,0,20,SL,1,928,1200,77.3,0,1
15210,HYD-MUM,Hyderabad,Mumbai,711,2024-01-29,09:00,9,Monday,1,0,0,15,SL,2,4598,900,510.9,33,0
15212,HYD-MUM,Hyderabad,Mumbai,711,2024-01-29,13:30,13,Monday,1,0,0,20,SL,2,2214,1200,184.5,17,0
15217,HYD-MUM,Hyderabad,Mumbai,711,2024-01-29,17:15,17,Monday,1,0,0,11,SL,2,4540,660,687.9,21,0
15218,HYD-MUM,Hyderabad,Mumbai,711,2024-01-29,19:30,19,Monday,1,0,0,17,GEN,4,4692,1020,460.0,24,0
15222,MUM-DEL,Mumbai,Delhi,1384,2024-01-30,11:15,11,Tuesday,1,0,0,12,2AC,4,4820,720,669.4,13,0
15227,MUM-DEL,Mumbai,Delhi,1384,2024-01-30,12:45,12,Tuesday,1,0,0,14,GEN,1,4279,840,509.4,20,0
15231,MUM-DEL,Mumbai,Delhi,1384,2024-01-30,15:30,15,Tuesday,1,0,0,21,GEN,6,5128,1260,407.0,22,0
15233,MUM-DEL,Mumbai,Delhi,1384,2024-01-30,17:45,17,Tuesday,1,0,0,20,3AC,5,5675,1200,472.9,33,0
15238,MUM-DEL,Mumbai,Delhi,1384,2024-01-30,19:30,19,Tuesday,1,0,0,17,SL,5,7566,1020,741.8,5,0
15239,DEL-CHE,Delhi,Chennai,2180,2024-01-30,06:45,6,Tuesday,1,0,0,14,SL,6,1467,840,174.6,33,0
15242,DEL-CHE,Delhi,Chennai,2180,2024-01-30,12:15,12,Tuesday,1,0,0,17,3AC,7,3160,1020,309.8,34,0
15244,DEL-CHE,Delhi,Chennai,2180,2024-01-30,13:30,13,Tuesday,1,0,0,11,GEN,4,2540,660,384.8,14,0
15248,BLR-HYD,Bengaluru,Hyderabad,570,2024-01-30,15:00,15,Tuesday,1,0,0,14,GEN,8,2886,840,343.6,20,0
15250,BLR-HYD,Bengaluru,Hyderabad,570,2024-01-30,17:30,17,Tuesday,1,0,0,21,3AC,2,5355,1260,425.0,31,0
15255,BLR-HYD,Bengaluru,Hyderabad,570,2024-01-30,18:30,18,Tuesday,1,0,0,18,2AC,7,5120,1080,474.1,24,0
15257,BLR-HYD,Bengaluru,Hyderabad,570,2024-01-30,19:30,19,Tuesday,1,0,0,17,SL,1,4748,1020,465.5,25,0
15262,KOL-DEL,Kolkata,Delhi,1453,2024-01-30,05:30,5,Tuesday,1,0,0,19,2AC,3,1185,1140,103.9,12,0
15266,KOL-DEL,Kolkata,Delhi,1453,2024-01-30,08:15,8,Tuesday,1,0,0,19,SL,6,5647,1140,495.4,19,0
15269,KOL-DEL,Kolkata,Delhi,1453,2024-01-30,09:15,9,Tuesday,1,0,0,14,2AC,6,6328,840,753.3,30,0
15273,KOL-DEL,Kolkata,Delhi,1453,2024-01-30,15:15,15,Tuesday,1,0,0,11,3AC,3,3508,660,531.5,17,0
15274,KOL-DEL,Kolkata,Delhi,1453,2024-01-30,17:15,17,Tuesday,1,0,0,10,GEN,4,6424,600,1070.7,34,0
15278,KOL-DEL,Kolkata,Delhi,1453,2024-01-30,22:45,22,Tuesday,1,0,0,13,3AC,3,2122,780,272.1,6,0
15282,MUM-GOA,Mumbai,Goa,590,2024-01-30,07:00,7,Tuesday,1,0,0,10,SL,7,1637,600,272.8,29,0
15285,MUM-GOA,Mumbai,Goa,590,2024-01-30,09:45,9,Tuesday,1,0,0,11,3AC,4,3930,660,595.5,11,0
15287,MUM-GOA,Mumbai,Goa,590,2024-01-30,10:30,10,Tuesday,1,0,0,21,3AC,3,3449,1260,273.7,18,0
15289,MUM-GOA,Mumbai,Goa,590,2024-01-30,13:15,13,Tuesday,1,0,0,14,SL,4,2114,840,251.7,18,0
15291,MUM-GOA,Mumbai,Goa,590,2024-01-30,14:45,14,Tuesday,1,0,0,22,2AC,5,2031,1320,153.9,13,0
15292,MUM-GOA,Mumbai,Goa,590,2024-01-30,20:45,20,Tuesday,1,0,0,13,3AC,8,2673,780,342.7,7,0
15293,CHE-BLR,Chennai,Bengaluru,362,2024-01-30,08:45,8,Tuesday,1,0,0,21,3AC,5,5611,1260,445.3,7,0
15296,CHE-BLR,Chennai,Bengaluru,362,2024-01-30,09:00,9,Tuesday,1,0,0,10,3AC,4,7766,600,1294.3,20,0
15300,CHE-BLR,Chennai,Bengaluru,362,2024-01-30,15:00,15,Tuesday,1,0,0,10,3AC,7,4266,600,711.0,14,0
15302,CHE-BLR,Chennai,Bengaluru,362,2024-01-30,16:30,16,Tuesday,1,0,0,12,GEN,1,5213,720,724.0,23,0
15306,CHE-BLR,Chennai,Bengaluru,362,2024-01-30,17:30,17,Tuesday,1,0,0,12,SL,6,6819,720,947.1,33,0
15309,CHE-BLR,Chennai,Bengaluru,362,2024-01-30,21:15,21,Tuesday,1,0,0,11,3AC,7,3485,660,528.0,9,0
15312,DEL-JAI,Delhi,Jaipur,303,2024-01-30,06:45,6,Tuesday,1,0,0,14,SL,7,2585,840,307.7,14,0
15316,DEL-JAI,Delhi,Jaipur,303,2024-01-30,09:30,9,Tuesday,1,0,0,18,3AC,3,8740,1080,809.3,15,0
15318,DEL-JAI,Delhi,Jaipur,303,2024-01-30,15:15,15,Tuesday,1,0,0,18,GEN,8,5488,1080,508.1,6,0
15319,HYD-MUM,Hyderabad,Mumbai,711,2024-01-30,05:45,5,Tuesday,1,0,0,14,2AC,8,907,840,108.0,18,0
15323,HYD-MUM,Hyderabad,Mumbai,711,2024-01-30,06:45,6,Tuesday,1,0,0,10,3AC,8,1513,600,252.2,19,0
15324,HYD-MUM,Hyderabad,Mumbai,711,2024-01-30,10:00,10,Tuesday,1,0,0,21,GEN,2,3655,1260,290.1,16,0
15329,HYD-MUM,Hyderabad,Mumbai,711,2024-01-30,12:15,12,Tuesday,1,0,0,14,2AC,3,2890,840,344.0,28,0
